cell_id,lon_idx,lat_idx,center_lon,center_lat,distribution,n_regimes,wind_speed_1,probability_1,std_1,wind_speed_2,probability_2,std_2
2088,38,41,-90.22514,27.188541,unimodal,1,9.354783467337512,1.0,0.5560143062285288,,,
2089,39,41,-90.04068,27.188541,unimodal,1,8.321737818754578,1.0,0.5058322959959344,,,
2090,40,41,-89.85623,27.188541,unimodal,1,7.680503902650988,1.0,0.1492620253683997,,,
2091,41,41,-89.67177,27.188541,bimodal,2,6.96077702936049,0.6666666666666666,0.059283849204796346,7.3451985527733825,0.3333333333333333,0.17556151192720232
2092,42,41,-89.487305,27.188541,unimodal,1,6.744301835303505,1.0,0.1619386960506975,,,
2093,43,41,-89.30286,27.188541,unimodal,1,6.112156338791755,1.0,0.2738462956041493,,,
2094,44,41,-89.11839,27.188541,unimodal,1,6.236277861047984,1.0,0.1796629630646403,,,
2095,45,41,-88.933945,27.188541,unimodal,1,6.088354915943967,1.0,0.1857530560280007,,,
2096,46,41,-88.74948,27.188541,unimodal,1,6.012934609095387,1.0,0.1515515846046507,,,
2097,47,41,-88.565025,27.188541,unimodal,1,5.852195915055934,1.0,0.2404129754340244,,,
2098,48,41,-88.38057,27.188541,unimodal,1,5.6115237171502805,1.0,0.1505920688192616,,,
2099,49,41,-88.196106,27.188541,unimodal,1,5.436944433670175,1.0,0.1189522326966205,,,
2100,0,42,-97.23451,27.356285,unimodal,1,8.388569070409787,1.0,0.2852294311745647,,,
2101,1,42,-97.050064,27.356285,unimodal,1,7.758572425096178,1.0,0.1998469694665973,,,
2102,2,42,-96.8656,27.356285,unimodal,1,9.06948534907742,1.0,0.4889851238095024,,,
2103,3,42,-96.68114,27.356285,unimodal,1,10.38876312884941,1.0,0.3818691873408069,,,
2104,4,42,-96.49669,27.356285,unimodal,1,11.392217913428828,1.0,0.3071221904037423,,,
2105,5,42,-96.312225,27.356285,unimodal,1,12.371960399056237,1.0,0.1788849198660945,,,
2106,6,42,-96.12778,27.356285,unimodal,1,13.21680461108893,1.0,0.4378360602463386,,,
2107,7,42,-95.94331,27.356285,unimodal,1,14.850934290456207,1.0,0.6352532334118813,,,
2108,8,42,-95.75886,27.356285,unimodal,1,15.523091227216067,1.0,0.1722847553785199,,,
2109,9,42,-95.5744,27.356285,unimodal,1,15.432679533349706,1.0,0.1577399356241593,,,
2110,10,42,-95.38994,27.356285,unimodal,1,15.737062049746775,1.0,0.221893641004464,,,
2111,11,42,-95.20549,27.356285,unimodal,1,16.996774359823988,1.0,0.773318339460965,,,
2112,12,42,-95.02103,27.356285,unimodal,1,17.358220329993824,1.0,1.510541618321691,,,
2113,13,42,-94.83657,27.356285,unimodal,1,15.41607400153608,1.0,1.021755926286014,,,
2114,14,42,-94.652115,27.356285,unimodal,1,16.591219391117775,1.0,0.7351487956448671,,,
2115,15,42,-94.46765,27.356285,unimodal,1,17.238447128797173,1.0,0.5305870992978913,,,
2116,16,42,-94.2832,27.356285,unimodal,1,17.765870746484595,1.0,0.4556119636327138,,,
2117,17,42,-94.09874,27.356285,unimodal,1,18.00533341968603,1.0,0.7961430251815197,,,
2118,18,42,-93.91429,27.356285,unimodal,1,17.257925726189775,1.0,0.7921465350127264,,,
2119,19,42,-93.72983,27.356285,unimodal,1,16.769535865880613,1.0,0.993799678486326,,,
2120,20,42,-93.545364,27.356285,unimodal,1,15.170414050463023,1.0,0.253201561596175,,,
2121,21,42,-93.360916,27.356285,unimodal,1,15.772411063355428,1.0,0.779086584445294,,,
2122,22,42,-93.17645,27.356285,unimodal,1,15.835918864154182,1.0,1.2876241490894902,,,
2123,23,42,-92.992004,27.356285,unimodal,1,16.026557799592826,1.0,0.8092350307452406,,,
2124,24,42,-92.80754,27.356285,unimodal,1,15.148614384333625,1.0,0.5435988058882665,,,
2125,25,42,-92.623085,27.356285,unimodal,1,14.298602573623478,1.0,0.085715386755559,,,
2126,26,42,-92.43863,27.356285,unimodal,1,14.037141014836374,1.0,0.2612377102126918,,,
2127,27,42,-92.254166,27.356285,unimodal,1,13.542938919124644,1.0,0.2365172520217395,,,
2128,28,42,-92.06972,27.356285,unimodal,1,13.315793738201483,1.0,0.3111926934862853,,,
2129,29,42,-91.885254,27.356285,unimodal,1,12.421590318465364,1.0,0.2471472470817663,,,
2130,30,42,-91.7008,27.356285,unimodal,1,11.881229472866856,1.0,0.2197948896251724,,,
2131,31,42,-91.51634,27.356285,unimodal,1,11.30676182710165,1.0,0.3136283223358997,,,
2132,32,42,-91.33188,27.356285,unimodal,1,11.08944988685908,1.0,0.2878010593162148,,,
2133,33,42,-91.14743,27.356285,unimodal,1,10.405097182137034,1.0,0.2614546175834086,,,
2134,34,42,-90.96297,27.356285,unimodal,1,10.114500383674152,1.0,0.0863421352758969,,,
2135,35,42,-90.77851,27.356285,unimodal,1,9.92928065374223,1.0,0.1363415901714837,,,
2136,36,42,-90.594055,27.356285,unimodal,1,9.892978164573272,1.0,0.1242826215221191,,,
2137,37,42,-90.40959,27.356285,unimodal,1,9.950513663746916,1.0,0.0984748225519064,,,
2138,38,42,-90.22514,27.356285,unimodal,1,9.467323600464123,1.0,0.3888354339970096,,,
2139,39,42,-90.04068,27.356285,unimodal,1,8.36247165457756,1.0,0.36676828467004,,,
2140,40,42,-89.85623,27.356285,unimodal,1,7.44315098521156,1.0,0.1559105169526673,,,
2141,41,42,-89.67177,27.356285,unimodal,1,6.788644368513706,1.0,0.2056192969346342,,,
2142,42,42,-89.487305,27.356285,unimodal,1,6.5760709575941485,1.0,0.118033279552831,,,
2143,43,42,-89.30286,27.356285,unimodal,1,6.538217427809014,1.0,0.153018985795352,,,
2144,44,42,-89.11839,27.356285,unimodal,1,6.422599105959374,1.0,0.1652184484184632,,,
2145,45,42,-88.933945,27.356285,unimodal,1,6.085076811867365,1.0,0.1305009312598551,,,
2146,46,42,-88.74948,27.356285,unimodal,1,5.855315776050691,1.0,0.0921930508310807,,,
2147,47,42,-88.565025,27.356285,unimodal,1,5.683252826395259,1.0,0.1639659538197855,,,
2148,48,42,-88.38057,27.356285,unimodal,1,5.598253421988812,1.0,0.1374516014035584,,,
2149,49,42,-88.196106,27.356285,unimodal,1,5.294622832114062,1.0,0.0668459142814916,,,
2150,0,43,-97.23451,27.524027,unimodal,1,6.866537584872388,1.0,0.8815083101211071,,,
2151,1,43,-97.050064,27.524027,unimodal,1,7.4845664112382275,1.0,0.3232786416835129,,,
2152,2,43,-96.8656,27.524027,unimodal,1,8.98506277122137,1.0,0.4269734217248666,,,
2153,3,43,-96.68114,27.524027,unimodal,1,10.356646314674585,1.0,0.4949737280132436,,,
2154,4,43,-96.49669,27.524027,unimodal,1,11.013980593855557,1.0,0.2188583433328413,,,
2155,5,43,-96.312225,27.524027,bimodal,2,11.687958649195258,0.3333333333333333,0.21303090580599243,12.353904140716173,0.6666666666666666,0.09824802686393029
2156,6,43,-96.12778,27.524027,unimodal,1,13.091186077263565,1.0,0.399971694380184,,,
2157,7,43,-95.94331,27.524027,unimodal,1,13.790713782246645,1.0,0.3756891415498392,,,
2158,8,43,-95.75886,27.524027,unimodal,1,14.807057847305463,1.0,0.327486792911093,,,
2159,9,43,-95.5744,27.524027,unimodal,1,14.85874446450373,1.0,0.1602013396504163,,,
2160,10,43,-95.38994,27.524027,unimodal,1,15.015730533381436,1.0,0.2105389983611471,,,
2161,11,43,-95.20549,27.524027,unimodal,1,15.302584134565642,1.0,0.3376490962053026,,,
2162,12,43,-95.02103,27.524027,unimodal,1,15.360932563443011,1.0,0.4312691536473549,,,
2163,13,43,-94.83657,27.524027,unimodal,1,15.292879338912725,1.0,0.2774809871122671,,,
2164,14,43,-94.652115,27.524027,unimodal,1,15.210774983425932,1.0,0.3825480204106621,,,
2165,15,43,-94.46765,27.524027,unimodal,1,16.286609851673578,1.0,0.5265947127856996,,,
2166,16,43,-94.2832,27.524027,unimodal,1,16.738980800736005,1.0,0.2940682858245503,,,
2167,17,43,-94.09874,27.524027,unimodal,1,16.549663818445794,1.0,0.4299901013958193,,,
2168,18,43,-93.91429,27.524027,unimodal,1,15.963749414621882,1.0,0.3679703890142787,,,
2169,19,43,-93.72983,27.524027,unimodal,1,15.718454915650154,1.0,0.4980623455591565,,,
2170,20,43,-93.545364,27.524027,unimodal,1,15.176548702954175,1.0,0.2504466320698164,,,
2171,21,43,-93.360916,27.524027,unimodal,1,15.10767166022522,1.0,0.2097922808777363,,,
2172,22,43,-93.17645,27.524027,unimodal,1,14.93412831424925,1.0,0.2681108593803529,,,
2173,23,43,-92.992004,27.524027,unimodal,1,14.817987483654596,1.0,0.5620229285493079,,,
2174,24,43,-92.80754,27.524027,unimodal,1,14.490028129428431,1.0,0.3366297069596852,,,
2175,25,43,-92.623085,27.524027,unimodal,1,14.089987763452752,1.0,0.1226467066126794,,,
2176,26,43,-92.43863,27.524027,unimodal,1,13.820209629504484,1.0,0.2081495613933044,,,
2177,27,43,-92.254166,27.524027,unimodal,1,13.0215902502297,1.0,0.2361426002013629,,,
2178,28,43,-92.06972,27.524027,unimodal,1,12.584414050985146,1.0,0.3072242265740218,,,
2179,29,43,-91.885254,27.524027,unimodal,1,12.31979472364658,1.0,0.2422661487298456,,,
2180,30,43,-91.7008,27.524027,unimodal,1,11.836095697815107,1.0,0.1866533440808374,,,
2181,31,43,-91.51634,27.524027,unimodal,1,11.418533749979282,1.0,0.2951762788372487,,,
2182,32,43,-91.33188,27.524027,unimodal,1,10.888595446465358,1.0,0.2270280399682392,,,
2183,33,43,-91.14743,27.524027,unimodal,1,10.396716313470892,1.0,0.213632221968029,,,
2184,34,43,-90.96297,27.524027,unimodal,1,10.17029862744941,1.0,0.1155975196775204,,,
2185,35,43,-90.77851,27.524027,unimodal,1,9.974469959483592,1.0,0.1537331767595706,,,
2186,36,43,-90.594055,27.524027,unimodal,1,9.73028151088126,1.0,0.1321501676103426,,,
2187,37,43,-90.40959,27.524027,unimodal,1,9.575115221261775,1.0,0.2174164811834903,,,
2188,38,43,-90.22514,27.524027,unimodal,1,9.073061697950038,1.0,0.2339532758310886,,,
2189,39,43,-90.04068,27.524027,unimodal,1,8.351107617353716,1.0,0.2658150607328194,,,
2190,40,43,-89.85623,27.524027,unimodal,1,7.605459596181412,1.0,0.2150618846120979,,,
2191,41,43,-89.67177,27.524027,unimodal,1,7.203348186591376,1.0,0.2676402583405762,,,
2192,42,43,-89.487305,27.524027,unimodal,1,6.725722384759775,1.0,0.1872105798438404,,,
2193,43,43,-89.30286,27.524027,unimodal,1,6.294076444864332,1.0,0.1375065957868852,,,
2194,44,43,-89.11839,27.524027,unimodal,1,6.2381945291446455,1.0,0.1765632172516004,,,
2195,45,43,-88.933945,27.524027,unimodal,1,5.930429831600418,1.0,0.1659896224260334,,,
2196,46,43,-88.74948,27.524027,unimodal,1,5.753639133712071,1.0,0.0886181750954991,,,
2197,47,43,-88.565025,27.524027,unimodal,1,5.435121690899536,1.0,0.1594232127877826,,,
2198,48,43,-88.38057,27.524027,unimodal,1,5.5840740736520935,1.0,0.1717641256504849,,,
2199,49,43,-88.196106,27.524027,unimodal,1,5.393942046252518,1.0,0.0786804497094997,,,
2200,0,44,-97.23451,27.691769,bimodal,2,4.719001244207278,0.3333333333333333,0.34805147619567306,6.85508895269362,0.6666666666666666,0.3398232157682061
2201,1,44,-97.050064,27.691769,unimodal,1,8.294877721057556,1.0,0.6122225376005478,,,
2202,2,44,-96.8656,27.691769,unimodal,1,8.666965728297837,1.0,0.2554904895869708,,,
2203,3,44,-96.68114,27.691769,unimodal,1,9.884988084037634,1.0,0.5588769748622724,,,
2204,4,44,-96.49669,27.691769,unimodal,1,10.747799133637004,1.0,0.1841188852008898,,,
2205,5,44,-96.312225,27.691769,unimodal,1,11.717039938152642,1.0,0.2029859942758252,,,
2206,6,44,-96.12778,27.691769,unimodal,1,12.643228972538216,1.0,0.524243707111928,,,
2207,7,44,-95.94331,27.691769,unimodal,1,13.389664337233846,1.0,0.3221987357743329,,,
2208,8,44,-95.75886,27.691769,unimodal,1,13.890899916460146,1.0,0.5062578542184974,,,
2209,9,44,-95.5744,27.691769,unimodal,1,14.049016694023626,1.0,0.3912853717873062,,,
2210,10,44,-95.38994,27.691769,unimodal,1,14.052475393963304,1.0,0.244406489608221,,,
2211,11,44,-95.20549,27.691769,unimodal,1,14.23948739760084,1.0,0.2815416887975654,,,
2212,12,44,-95.02103,27.691769,unimodal,1,14.232541224825448,1.0,0.2855659062330195,,,
2213,13,44,-94.83657,27.691769,unimodal,1,14.34515030444621,1.0,0.417109471513602,,,
2214,14,44,-94.652115,27.691769,unimodal,1,14.228884216755729,1.0,0.3389839921039774,,,
2215,15,44,-94.46765,27.691769,unimodal,1,14.69675736010838,1.0,0.7378873807777008,,,
2216,16,44,-94.2832,27.691769,unimodal,1,15.507821962037148,1.0,0.5053830570411435,,,
2217,17,44,-94.09874,27.691769,unimodal,1,15.584353038146,1.0,0.2967130966748149,,,
2218,18,44,-93.91429,27.691769,unimodal,1,15.281132696178515,1.0,0.2359276819694094,,,
2219,19,44,-93.72983,27.691769,unimodal,1,14.821420001887438,1.0,0.2867356269382553,,,
2220,20,44,-93.545364,27.691769,unimodal,1,14.400085725256266,1.0,0.1605439230998836,,,
2221,21,44,-93.360916,27.691769,unimodal,1,14.543777994834446,1.0,0.2525559180226027,,,
2222,22,44,-93.17645,27.691769,unimodal,1,14.207345644226551,1.0,0.229876722584858,,,
2223,23,44,-92.992004,27.691769,unimodal,1,13.783259942671531,1.0,0.2738554891255413,,,
2224,24,44,-92.80754,27.691769,unimodal,1,13.411056942133234,1.0,0.2300807319040033,,,
2225,25,44,-92.623085,27.691769,unimodal,1,13.400409552458044,1.0,0.3463630281925899,,,
2226,26,44,-92.43863,27.691769,unimodal,1,13.22113774550173,1.0,0.3545251975745833,,,
2227,27,44,-92.254166,27.691769,unimodal,1,12.661305269690237,1.0,0.3544294841671098,,,
2228,28,44,-92.06972,27.691769,unimodal,1,11.929638195331307,1.0,0.2273245191462433,,,
2229,29,44,-91.885254,27.691769,unimodal,1,11.561373358507089,1.0,0.1665117708848019,,,
2230,30,44,-91.7008,27.691769,unimodal,1,11.076501064509523,1.0,0.1852063137205734,,,
2231,31,44,-91.51634,27.691769,unimodal,1,10.907640036218902,1.0,0.2248656834157545,,,
2232,32,44,-91.33188,27.691769,unimodal,1,10.503993832030265,1.0,0.2330759089452505,,,
2233,33,44,-91.14743,27.691769,unimodal,1,10.054184506416162,1.0,0.3491527100490228,,,
2234,34,44,-90.96297,27.691769,unimodal,1,9.771452504230863,1.0,0.2881166398499216,,,
2235,35,44,-90.77851,27.691769,unimodal,1,9.684409869746665,1.0,0.2364213997356034,,,
2236,36,44,-90.594055,27.691769,unimodal,1,9.354335930710102,1.0,0.2576613355781944,,,
2237,37,44,-90.40959,27.691769,unimodal,1,9.115437469245624,1.0,0.1273583798524622,,,
2238,38,44,-90.22514,27.691769,unimodal,1,8.938400009184825,1.0,0.2244935256137513,,,
2239,39,44,-90.04068,27.691769,unimodal,1,8.380494485704627,1.0,0.2232619734728019,,,
2240,40,44,-89.85623,27.691769,unimodal,1,7.703569745358686,1.0,0.2022621211373058,,,
2241,41,44,-89.67177,27.691769,unimodal,1,7.138154895870809,1.0,0.2222724030919637,,,
2242,42,44,-89.487305,27.691769,unimodal,1,6.495077032607025,1.0,0.3053558609027754,,,
2243,43,44,-89.30286,27.691769,unimodal,1,6.1341824778432885,1.0,0.1408216749697285,,,
2244,44,44,-89.11839,27.691769,unimodal,1,5.935706326900677,1.0,0.1187283854596172,,,
2245,45,44,-88.933945,27.691769,unimodal,1,5.611518847599047,1.0,0.1917757682428071,,,
2246,46,44,-88.74948,27.691769,unimodal,1,5.384181526680138,1.0,0.1307202661273805,,,
2247,47,44,-88.565025,27.691769,unimodal,1,5.250769969365931,1.0,0.1014666824040947,,,
2248,48,44,-88.38057,27.691769,unimodal,1,5.339638989132904,1.0,0.1076728090563748,,,
2249,49,44,-88.196106,27.691769,unimodal,1,5.259062657716315,1.0,0.184264290583112,,,
2250,0,45,-97.23451,27.859512,bimodal,2,5.445539680772604,0.5833333333333334,0.17809034816463834,6.590265337179744,0.4166666666666667,0.1712372160940796
2251,1,45,-97.050064,27.859512,bimodal,2,5.423613194206842,0.4444444444444444,0.5265810908024946,8.263257908296449,0.5555555555555556,0.5239281600758824
2252,2,45,-96.8656,27.859512,unimodal,1,8.735410078886481,1.0,0.2492887842243881,,,
2253,3,45,-96.68114,27.859512,unimodal,1,9.47991491696254,1.0,0.2926365402196065,,,
2254,4,45,-96.49669,27.859512,unimodal,1,10.137149009266112,1.0,0.2974285054724065,,,
2255,5,45,-96.312225,27.859512,unimodal,1,11.19788109005757,1.0,0.3777693819324638,,,
2256,6,45,-96.12778,27.859512,unimodal,1,11.537395321698488,1.0,0.4890708765146314,,,
2257,7,45,-95.94331,27.859512,unimodal,1,12.470626693161629,1.0,0.399549916918233,,,
2258,8,45,-95.75886,27.859512,unimodal,1,12.866097719885907,1.0,0.3254638522183651,,,
2259,9,45,-95.5744,27.859512,unimodal,1,13.458936748058642,1.0,0.485800719424191,,,
2260,10,45,-95.38994,27.859512,unimodal,1,13.464603408497624,1.0,0.2146814849816756,,,
2261,11,45,-95.20549,27.859512,unimodal,1,13.53847739232368,1.0,0.1348341253419337,,,
2262,12,45,-95.02103,27.859512,unimodal,1,13.607586887077913,1.0,0.1409023155349412,,,
2263,13,45,-94.83657,27.859512,unimodal,1,13.460189666959852,1.0,0.1568295973928591,,,
2264,14,45,-94.652115,27.859512,unimodal,1,13.726670677226751,1.0,0.1992297990188695,,,
2265,15,45,-94.46765,27.859512,unimodal,1,13.605737629836488,1.0,0.1522905870035909,,,
2266,16,45,-94.2832,27.859512,unimodal,1,14.23917028205295,1.0,0.4578184580525077,,,
2267,17,45,-94.09874,27.859512,unimodal,1,14.74665721080614,1.0,0.4144387697806079,,,
2268,18,45,-93.91429,27.859512,unimodal,1,14.506011446941695,1.0,0.36374282625953,,,
2269,19,45,-93.72983,27.859512,unimodal,1,13.970070974340642,1.0,0.2945153440863903,,,
2270,20,45,-93.545364,27.859512,unimodal,1,13.779545891437634,1.0,0.3150317229275737,,,
2271,21,45,-93.360916,27.859512,unimodal,1,13.484695585081354,1.0,0.3317500909181546,,,
2272,22,45,-93.17645,27.859512,unimodal,1,13.291138603455291,1.0,0.4386605534176873,,,
2273,23,45,-92.992004,27.859512,unimodal,1,13.152321788895591,1.0,0.411908150822077,,,
2274,24,45,-92.80754,27.859512,unimodal,1,12.907520479499524,1.0,0.2823532622399812,,,
2275,25,45,-92.623085,27.859512,unimodal,1,12.587560650559547,1.0,0.158980430588923,,,
2276,26,45,-92.43863,27.859512,unimodal,1,12.37806788475198,1.0,0.1692990870934196,,,
2277,27,45,-92.254166,27.859512,unimodal,1,11.938460818802612,1.0,0.2720684974779604,,,
2278,28,45,-92.06972,27.859512,unimodal,1,11.37746525414213,1.0,0.1343212401669496,,,
2279,29,45,-91.885254,27.859512,unimodal,1,11.250344242457455,1.0,0.1008194330801533,,,
2280,30,45,-91.7008,27.859512,unimodal,1,10.769763162931168,1.0,0.1699570846748065,,,
2281,31,45,-91.51634,27.859512,unimodal,1,10.484029903355808,1.0,0.2796796012212471,,,
2282,32,45,-91.33188,27.859512,unimodal,1,10.308249829340228,1.0,0.2734634183724739,,,
2283,33,45,-91.14743,27.859512,unimodal,1,9.496083554626964,1.0,0.2559133472418642,,,
2284,34,45,-90.96297,27.859512,unimodal,1,9.310959667342004,1.0,0.1452303651002137,,,
2285,35,45,-90.77851,27.859512,unimodal,1,8.985906661771063,1.0,0.0989685389932883,,,
2286,36,45,-90.594055,27.859512,unimodal,1,8.794828392641339,1.0,0.0907353163301208,,,
2287,37,45,-90.40959,27.859512,unimodal,1,8.674347491488522,1.0,0.1016731861386466,,,
2288,38,45,-90.22514,27.859512,unimodal,1,8.413995103720353,1.0,0.2175544189752394,,,
2289,39,45,-90.04068,27.859512,unimodal,1,7.843707469076043,1.0,0.1859114730209791,,,
2290,40,45,-89.85623,27.859512,unimodal,1,7.370887300280469,1.0,0.2459833277754128,,,
2291,41,45,-89.67177,27.859512,unimodal,1,6.701504663820419,1.0,0.2064588323277497,,,
2292,42,45,-89.487305,27.859512,unimodal,1,6.080100680057792,1.0,0.1882437873759509,,,
2293,43,45,-89.30286,27.859512,unimodal,1,5.735447073283839,1.0,0.1903093801463728,,,
2294,44,45,-89.11839,27.859512,unimodal,1,5.396501027230589,1.0,0.2224782260566472,,,
2295,45,45,-88.933945,27.859512,unimodal,1,5.1310784138586785,1.0,0.1279466747511038,,,
2296,46,45,-88.74948,27.859512,unimodal,1,5.144588753540436,1.0,0.2371363352805845,,,
2297,47,45,-88.565025,27.859512,unimodal,1,4.964799433482698,1.0,0.4114394060000466,,,
2298,48,45,-88.38057,27.859512,unimodal,1,4.960736901159269,1.0,0.2625661139152092,,,
2299,49,45,-88.196106,27.859512,unimodal,1,4.8006239763752685,1.0,0.2941222563563797,,,
2300,0,46,-97.23451,28.027254,unimodal,1,5.567149024867782,1.0,0.136649623028275,,,
2301,1,46,-97.050064,28.027254,unimodal,1,6.016020050370777,1.0,0.4970512383827293,,,
2302,2,46,-96.8656,28.027254,unimodal,1,6.535642746842218,1.0,1.415023873783909,,,
2303,3,46,-96.68114,28.027254,unimodal,1,8.888151716333272,1.0,0.3146266120970434,,,
2304,4,46,-96.49669,28.027254,unimodal,1,9.813523388038853,1.0,0.1825647191436719,,,
2305,5,46,-96.312225,28.027254,unimodal,1,10.445738008760705,1.0,0.2685602393973827,,,
2306,6,46,-96.12778,28.027254,unimodal,1,10.703589354921691,1.0,0.3000533868875081,,,
2307,7,46,-95.94331,28.027254,unimodal,1,11.819767929329064,1.0,0.2905048191315133,,,
2308,8,46,-95.75886,28.027254,unimodal,1,12.311321115055314,1.0,0.1212649899554746,,,
2309,9,46,-95.5744,28.027254,unimodal,1,12.50475778437931,1.0,0.4164502061583909,,,
2310,10,46,-95.38994,28.027254,unimodal,1,12.9705059608714,1.0,0.2389700826175968,,,
2311,11,46,-95.20549,28.027254,unimodal,1,13.038324208026909,1.0,0.2345970164747114,,,
2312,12,46,-95.02103,28.027254,unimodal,1,13.154993492034665,1.0,0.1517005466626826,,,
2313,13,46,-94.83657,28.027254,unimodal,1,13.075797302305409,1.0,0.1830350372585681,,,
2314,14,46,-94.652115,28.027254,unimodal,1,13.085334533955852,1.0,0.2382754725518471,,,
2315,15,46,-94.46765,28.027254,unimodal,1,12.98355795406569,1.0,0.1958179116263485,,,
2316,16,46,-94.2832,28.027254,unimodal,1,13.248313062231624,1.0,0.3896407064060215,,,
2317,17,46,-94.09874,28.027254,unimodal,1,13.488716591708096,1.0,0.4773418283764823,,,
2318,18,46,-93.91429,28.027254,unimodal,1,13.47620788452748,1.0,0.5350084437267189,,,
2319,19,46,-93.72983,28.027254,unimodal,1,13.148135084368851,1.0,0.3223836932298206,,,
2320,20,46,-93.545364,28.027254,unimodal,1,12.727732010873478,1.0,0.2287867774962943,,,
2321,21,46,-93.360916,28.027254,unimodal,1,12.490854954897095,1.0,0.3114405589586481,,,
2322,22,46,-93.17645,28.027254,unimodal,1,12.12789135853379,1.0,0.2599391921347176,,,
2323,23,46,-92.992004,28.027254,unimodal,1,12.010634516928766,1.0,0.277700976637542,,,
2324,24,46,-92.80754,28.027254,unimodal,1,11.895041451588586,1.0,0.2571577670088972,,,
2325,25,46,-92.623085,28.027254,unimodal,1,11.953116836778554,1.0,0.3019363541893722,,,
2326,26,46,-92.43863,28.027254,unimodal,1,11.778835625791915,1.0,0.3197417019792447,,,
2327,27,46,-92.254166,28.027254,unimodal,1,11.589088068891634,1.0,0.2462002087411429,,,
2328,28,46,-92.06972,28.027254,unimodal,1,11.229090022774871,1.0,0.24698241073919,,,
2329,29,46,-91.885254,28.027254,bimodal,2,10.645492300470126,0.4166666666666667,0.17312363169743106,11.066293731595843,0.5833333333333334,0.06418152136690473
2330,30,46,-91.7008,28.027254,bimodal,2,10.391936557438056,0.3888888888888889,0.15509375011799448,10.714094041424396,0.6111111111111112,0.0788827908252773
2331,31,46,-91.51634,28.027254,unimodal,1,10.259383095277094,1.0,0.3339863054825696,,,
2332,32,46,-91.33188,28.027254,unimodal,1,9.46088230720992,1.0,0.4393049375367048,,,
2333,33,46,-91.14743,28.027254,unimodal,1,9.3312253994239,1.0,0.3490115799401499,,,
2334,34,46,-90.96297,28.027254,unimodal,1,8.924363566029939,1.0,0.2201452360533097,,,
2335,35,46,-90.77851,28.027254,unimodal,1,8.632292457890621,1.0,0.2199897938621301,,,
2336,36,46,-90.594055,28.027254,unimodal,1,8.323799256414043,1.0,0.2095485488401421,,,
2337,37,46,-90.40959,28.027254,unimodal,1,8.143740849748152,1.0,0.2133991404313451,,,
2338,38,46,-90.22514,28.027254,unimodal,1,7.923848429409715,1.0,0.2311149605023681,,,
2339,39,46,-90.04068,28.027254,unimodal,1,7.290528883547414,1.0,0.2678285338510512,,,
2340,40,46,-89.85623,28.027254,unimodal,1,6.842613879162093,1.0,0.2000173794021388,,,
2341,41,46,-89.67177,28.027254,unimodal,1,6.465045551285654,1.0,0.1680692587684671,,,
2342,42,46,-89.487305,28.027254,unimodal,1,5.988525859158738,1.0,0.2028691155573932,,,
2343,43,46,-89.30286,28.027254,unimodal,1,5.410369434815582,1.0,0.1544967609815821,,,
2344,44,46,-89.11839,28.027254,unimodal,1,4.7992267325492595,1.0,0.2735589431634708,,,
2345,45,46,-88.933945,28.027254,unimodal,1,4.758463270303628,1.0,0.2312427266642625,,,
2346,46,46,-88.74948,28.027254,unimodal,1,4.4651625214639035,1.0,0.2331192499133753,,,
2347,47,46,-88.565025,28.027254,unimodal,1,4.396597230024052,1.0,0.1389458490197077,,,
2348,48,46,-88.38057,28.027254,unimodal,1,4.5626735649702646,1.0,0.1433560789242593,,,
2349,49,46,-88.196106,28.027254,unimodal,1,4.476444092007447,1.0,0.1366744621352852,,,
2350,0,47,-97.23451,28.194996,unimodal,1,4.638062088694507,1.0,0.4572800444875838,,,
2351,1,47,-97.050064,28.194996,unimodal,1,4.484794087680618,1.0,0.8486870251282919,,,
2352,2,47,-96.8656,28.194996,unimodal,1,4.688326873670704,1.0,0.8337482261305085,,,
2353,3,47,-96.68114,28.194996,unimodal,1,7.69732142696985,1.0,1.051877730481357,,,
2354,4,47,-96.49669,28.194996,unimodal,1,9.712759529770551,1.0,0.2562091296697488,,,
2355,5,47,-96.312225,28.194996,unimodal,1,9.48076781605279,1.0,0.3683587225675,,,
2356,6,47,-96.12778,28.194996,unimodal,1,10.138215018943107,1.0,0.5154231816044609,,,
2357,7,47,-95.94331,28.194996,unimodal,1,11.396767027549158,1.0,0.2479409600676282,,,
2358,8,47,-95.75886,28.194996,unimodal,1,11.869627886613806,1.0,0.2734845537860623,,,
2359,9,47,-95.5744,28.194996,unimodal,1,11.927077629640738,1.0,0.1446552093034966,,,
2360,10,47,-95.38994,28.194996,unimodal,1,12.26602924752864,1.0,0.1926356570608254,,,
2361,11,47,-95.20549,28.194996,unimodal,1,12.44654871918349,1.0,0.1888500024786362,,,
2362,12,47,-95.02103,28.194996,unimodal,1,12.576843505111968,1.0,0.1740365165781044,,,
2363,13,47,-94.83657,28.194996,unimodal,1,12.372312372465007,1.0,0.2317378977849299,,,
2364,14,47,-94.652115,28.194996,unimodal,1,12.0984912346109,1.0,0.2458484521888874,,,
2365,15,47,-94.46765,28.194996,unimodal,1,12.188233093973572,1.0,0.351068437085402,,,
2366,16,47,-94.2832,28.194996,unimodal,1,12.195700847037877,1.0,0.2600581154197794,,,
2367,17,47,-94.09874,28.194996,unimodal,1,12.236498653257796,1.0,0.2616378303834584,,,
